nazov,date,daily_pocet_do,daily_pocet_z,daily_total,zemepisna_sirka,zemepisna_dlzka,smer_do,smer_z,weekday,is_weekend,month,year
#1 - Starý Most,2025-11-06,332,47,379,48.110442,17.127512,Centrum,Petržalka,3,0,11,2025
#1 - Starý Most,2025-11-07,301,45,346,48.110442,17.127512,Centrum,Petržalka,4,0,11,2025
#1 - Starý Most,2025-11-08,193,20,213,48.110442,17.127512,Centrum,Petržalka,5,1,11,2025
#1 - Starý Most,2025-11-09,4,1,5,48.110442,17.127512,Centrum,Petržalka,6,1,11,2025
#1 - Starý Most,2025-11-10,290,45,335,48.110442,17.127512,Centrum,Petržalka,0,0,11,2025
#1 - Starý Most,2025-11-11,322,46,368,48.110442,17.127512,Centrum,Petržalka,1,0,11,2025
#1 - Starý Most,2025-11-12,235,36,271,48.110442,17.127512,Centrum,Petržalka,2,0,11,2025
#1 - Starý Most,2025-11-13,252,41,293,48.110442,17.127512,Centrum,Petržalka,3,0,11,2025
#1 - Starý Most,2025-11-14,151,30,181,48.110442,17.127512,Centrum,Petržalka,4,0,11,2025
#1 - Starý Most,2025-11-15,105,21,126,48.110442,17.127512,Centrum,Petržalka,5,1,11,2025
#1 - Starý Most,2025-11-16,192,15,207,48.110442,17.127512,Centrum,Petržalka,6,1,11,2025
#1 - Starý Most,2025-11-17,47,16,63,48.110442,17.127512,Centrum,Petržalka,0,0,11,2025
#1 - Starý Most,2025-11-18,219,39,258,48.110442,17.127512,Centrum,Petržalka,1,0,11,2025
#1 - Starý Most,2025-11-19,186,27,213,48.110442,17.127512,Centrum,Petržalka,2,0,11,2025
#1 - Starý Most,2025-11-20,236,23,259,48.110442,17.127512,Centrum,Petržalka,3,0,11,2025
#1 - Starý Most,2025-11-21,168,37,205,48.110442,17.127512,Centrum,Petržalka,4,0,11,2025
#1 - Starý Most,2025-11-22,80,15,95,48.110442,17.127512,Centrum,Petržalka,5,1,11,2025
#1 - Starý Most,2025-11-25,58,12,70,48.110442,17.127512,Centrum,Petržalka,1,0,11,2025
#1 - Starý Most,2025-11-26,127,31,158,48.110442,17.127512,Centrum,Petržalka,2,0,11,2025
#1 - Starý Most,2025-11-27,170,36,206,48.110442,17.127512,Centrum,Petržalka,3,0,11,2025
#1 - Starý Most,2025-11-28,148,36,184,48.110442,17.127512,Centrum,Petržalka,4,0,11,2025
#1 - Starý Most,2025-11-29,102,19,121,48.110442,17.127512,Centrum,Petržalka,5,1,11,2025
#1 - Starý Most,2025-11-30,132,22,154,48.110442,17.127512,Centrum,Petržalka,6,1,11,2025
#1 - Starý Most,2025-12-01,180,33,213,48.110442,17.127512,Centrum,Petržalka,0,0,12,2025
#1 - Starý Most,2025-12-02,70,31,101,48.110442,17.127512,Centrum,Petržalka,1,0,12,2025
#1 - Starý Most,2025-12-03,190,38,228,48.110442,17.127512,Centrum,Petržalka,2,0,12,2025
#1 - Starý Most,2025-12-04,141,30,171,48.110442,17.127512,Centrum,Petržalka,3,0,12,2025
#1 - Starý Most,2025-12-05,101,27,128,48.110442,17.127512,Centrum,Petržalka,4,0,12,2025
#1 - Starý Most,2025-12-06,128,20,148,48.110442,17.127512,Centrum,Petržalka,5,1,12,2025
#1 - Starý Most,2025-12-07,107,16,123,48.110442,17.127512,Centrum,Petržalka,6,1,12,2025
#10 - Dunajská,2025-02-07,155,84,239,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,4,0,2,2025
#10 - Dunajská,2025-02-08,75,51,126,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,2,2025
#10 - Dunajská,2025-02-09,60,56,116,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,6,1,2,2025
#10 - Dunajská,2025-02-10,134,103,237,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,0,0,2,2025
#10 - Dunajská,2025-02-11,127,113,240,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,1,0,2,2025
#10 - Dunajská,2025-02-12,101,54,155,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,2,0,2,2025
#10 - Dunajská,2025-02-13,71,60,131,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,3,0,2,2025
#10 - Dunajská,2025-02-14,103,71,174,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,4,0,2,2025
#10 - Dunajská,2025-02-15,69,33,102,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,2,2025
#10 - Dunajská,2025-02-16,67,40,107,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,6,1,2,2025
#10 - Dunajská,2025-02-18,125,79,204,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,1,0,2,2025
#10 - Dunajská,2025-02-20,102,85,187,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,3,0,2,2025
#10 - Dunajská,2025-02-21,115,95,210,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,4,0,2,2025
#10 - Dunajská,2025-02-22,69,51,120,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,2,2025
#10 - Dunajská,2025-02-23,67,69,136,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,6,1,2,2025
#10 - Dunajská,2025-02-25,129,117,246,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,1,0,2,2025
#10 - Dunajská,2025-02-27,53,42,95,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,3,0,2,2025
#10 - Dunajská,2025-02-28,116,72,188,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,4,0,2,2025
#10 - Dunajská,2025-03-01,80,50,130,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,3,2025
#10 - Dunajská,2025-03-02,100,66,166,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,6,1,3,2025
#10 - Dunajská,2025-03-03,167,147,314,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,0,0,3,2025
#10 - Dunajská,2025-03-04,184,148,332,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,1,0,3,2025
#10 - Dunajská,2025-03-05,128,195,323,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,2,0,3,2025
#10 - Dunajská,2025-03-06,156,200,356,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,3,0,3,2025
#10 - Dunajská,2025-03-07,133,206,339,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,4,0,3,2025
#10 - Dunajská,2025-03-08,140,166,306,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,3,2025
#10 - Dunajská,2025-03-09,120,174,294,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,6,1,3,2025
#10 - Dunajská,2025-03-10,144,179,323,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,0,0,3,2025
#10 - Dunajská,2025-03-11,152,192,344,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,1,0,3,2025
#10 - Dunajská,2025-03-12,210,164,374,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,2,0,3,2025
#10 - Dunajská,2025-03-13,134,121,255,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,3,0,3,2025
#10 - Dunajská,2025-03-14,53,51,104,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,4,0,3,2025
#10 - Dunajská,2025-03-15,68,47,115,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,3,2025
#10 - Dunajská,2025-03-16,92,54,146,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,6,1,3,2025
#10 - Dunajská,2025-03-17,120,116,236,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,0,0,3,2025
#10 - Dunajská,2025-03-18,157,121,278,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,1,0,3,2025
#10 - Dunajská,2025-03-20,174,128,302,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,3,0,3,2025
#10 - Dunajská,2025-03-22,125,117,242,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,3,2025
#10 - Dunajská,2025-03-23,115,95,210,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,6,1,3,2025
#10 - Dunajská,2025-03-24,199,178,377,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,0,0,3,2025
#10 - Dunajská,2025-03-25,243,200,443,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,1,0,3,2025
#10 - Dunajská,2025-03-27,198,157,355,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,3,0,3,2025
#10 - Dunajská,2025-03-29,20,21,41,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,3,2025
#10 - Dunajská,2025-03-31,192,175,367,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,0,0,3,2025
#10 - Dunajská,2025-04-01,209,182,391,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,1,0,4,2025
#10 - Dunajská,2025-04-02,153,204,357,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,2,0,4,2025
#10 - Dunajská,2025-04-03,182,208,390,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,3,0,4,2025
#10 - Dunajská,2025-04-04,217,210,427,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,4,0,4,2025
#10 - Dunajská,2025-04-05,154,198,352,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,4,2025
#10 - Dunajská,2025-04-06,75,88,163,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,6,1,4,2025
#10 - Dunajská,2025-04-07,132,162,294,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,0,0,4,2025
#10 - Dunajská,2025-04-08,169,159,328,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,1,0,4,2025
#10 - Dunajská,2025-04-09,224,166,390,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,2,0,4,2025
#10 - Dunajská,2025-04-10,188,192,380,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,3,0,4,2025
#10 - Dunajská,2025-04-11,218,176,394,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,4,0,4,2025
#10 - Dunajská,2025-04-12,203,182,385,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,4,2025
#10 - Dunajská,2025-04-13,176,173,349,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,6,1,4,2025
#10 - Dunajská,2025-04-14,286,252,538,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,0,0,4,2025
#10 - Dunajská,2025-04-15,171,145,316,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,1,0,4,2025
#10 - Dunajská,2025-04-16,299,219,518,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,2,0,4,2025
#10 - Dunajská,2025-04-17,222,233,455,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,3,0,4,2025
#10 - Dunajská,2025-04-19,142,145,287,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,4,2025
#10 - Dunajská,2025-04-21,183,195,378,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,0,0,4,2025
#10 - Dunajská,2025-04-22,303,235,538,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,1,0,4,2025
#10 - Dunajská,2025-04-23,303,281,584,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,2,0,4,2025
#10 - Dunajská,2025-04-24,234,245,479,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,3,0,4,2025
#10 - Dunajská,2025-04-25,133,99,232,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,4,0,4,2025
#10 - Dunajská,2025-04-26,128,115,243,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,4,2025
#10 - Dunajská,2025-04-27,189,261,450,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,6,1,4,2025
#10 - Dunajská,2025-04-28,287,272,559,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,0,0,4,2025
#10 - Dunajská,2025-04-29,305,277,582,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,1,0,4,2025
#10 - Dunajská,2025-04-30,318,273,591,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,2,0,4,2025
#10 - Dunajská,2025-05-01,269,291,560,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,3,0,5,2025
#10 - Dunajská,2025-05-02,286,253,539,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,4,0,5,2025
#10 - Dunajská,2025-05-03,218,208,426,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,5,2025
#10 - Dunajská,2025-05-04,96,98,194,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,6,1,5,2025
#10 - Dunajská,2025-05-05,143,118,261,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,0,0,5,2025
#10 - Dunajská,2025-05-06,169,135,304,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,1,0,5,2025
#10 - Dunajská,2025-05-07,227,229,456,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,2,0,5,2025
#10 - Dunajská,2025-05-08,153,156,309,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,3,0,5,2025
#10 - Dunajská,2025-05-09,255,146,401,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,4,0,5,2025
#10 - Dunajská,2025-05-10,201,233,434,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,5,2025
#10 - Dunajská,2025-05-11,165,169,334,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,6,1,5,2025
#10 - Dunajská,2025-05-12,222,247,469,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,0,0,5,2025
#10 - Dunajská,2025-05-13,269,281,550,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,1,0,5,2025
#10 - Dunajská,2025-05-14,283,297,580,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,2,0,5,2025
#10 - Dunajská,2025-05-15,200,223,423,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,3,0,5,2025
#10 - Dunajská,2025-05-16,176,172,348,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,4,0,5,2025
#10 - Dunajská,2025-05-17,149,146,295,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,5,2025
#10 - Dunajská,2025-05-18,68,109,177,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,6,1,5,2025
#10 - Dunajská,2025-05-19,143,190,333,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,0,0,5,2025
#10 - Dunajská,2025-05-20,160,172,332,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,1,0,5,2025
#10 - Dunajská,2025-05-21,187,271,458,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,2,0,5,2025
#10 - Dunajská,2025-05-22,144,212,356,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,3,0,5,2025
#10 - Dunajská,2025-05-23,132,207,339,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,4,0,5,2025
#10 - Dunajská,2025-05-24,155,228,383,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,5,2025
#10 - Dunajská,2025-05-25,143,201,344,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,6,1,5,2025
#10 - Dunajská,2025-05-26,132,160,292,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,0,0,5,2025
#10 - Dunajská,2025-05-27,151,227,378,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,1,0,5,2025
#10 - Dunajská,2025-05-28,192,278,470,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,2,0,5,2025
#10 - Dunajská,2025-05-29,160,193,353,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,3,0,5,2025
#10 - Dunajská,2025-05-30,186,257,443,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,4,0,5,2025
#10 - Dunajská,2025-05-31,199,240,439,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,5,2025
#10 - Dunajská,2025-06-01,170,225,395,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,6,1,6,2025
#10 - Dunajská,2025-06-02,211,252,463,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,0,0,6,2025
#10 - Dunajská,2025-06-03,127,213,340,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,1,0,6,2025
#10 - Dunajská,2025-06-04,212,294,506,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,2,0,6,2025
#10 - Dunajská,2025-06-05,169,324,493,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,3,0,6,2025
#10 - Dunajská,2025-06-06,185,269,454,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,4,0,6,2025
#10 - Dunajská,2025-06-07,79,107,186,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,6,2025
#10 - Dunajská,2025-06-08,20,31,51,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,6,1,6,2025
#10 - Dunajská,2025-06-09,65,65,130,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,0,0,6,2025
#10 - Dunajská,2025-06-10,106,109,215,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,1,0,6,2025
#10 - Dunajská,2025-06-11,93,54,147,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,2,0,6,2025
#10 - Dunajská,2025-06-12,107,36,143,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,3,0,6,2025
#10 - Dunajská,2025-06-13,51,52,103,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,4,0,6,2025
#10 - Dunajská,2025-06-14,160,56,216,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,6,2025
#10 - Dunajská,2025-06-15,181,124,305,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,6,1,6,2025
#10 - Dunajská,2025-06-16,91,65,156,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,0,0,6,2025
#10 - Dunajská,2025-06-17,166,49,215,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,1,0,6,2025
#10 - Dunajská,2025-06-18,180,29,209,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,2,0,6,2025
#10 - Dunajská,2025-06-19,183,34,217,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,3,0,6,2025
#10 - Dunajská,2025-06-20,152,13,165,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,4,0,6,2025
#10 - Dunajská,2025-06-21,126,14,140,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,6,2025
#10 - Dunajská,2025-06-22,119,10,129,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,6,1,6,2025
#10 - Dunajská,2025-06-23,150,7,157,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,0,0,6,2025
#10 - Dunajská,2025-06-24,167,9,176,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,1,0,6,2025
#10 - Dunajská,2025-06-25,181,8,189,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,2,0,6,2025
#10 - Dunajská,2025-06-26,155,10,165,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,3,0,6,2025
#10 - Dunajská,2025-06-27,127,9,136,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,4,0,6,2025
#10 - Dunajská,2025-06-28,132,11,143,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,6,2025
#10 - Dunajská,2025-06-29,161,13,174,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,6,1,6,2025
#10 - Dunajská,2025-07-02,174,5,179,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,2,0,7,2025
#10 - Dunajská,2025-07-03,161,3,164,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,3,0,7,2025
#10 - Dunajská,2025-07-04,160,8,168,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,4,0,7,2025
#10 - Dunajská,2025-07-05,194,3,197,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,7,2025
#10 - Dunajská,2025-07-06,114,5,119,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,6,1,7,2025
#10 - Dunajská,2025-07-07,136,4,140,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,0,0,7,2025
#10 - Dunajská,2025-07-08,43,0,43,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,1,0,7,2025
#10 - Dunajská,2025-07-09,138,4,142,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,2,0,7,2025
#10 - Dunajská,2025-07-10,153,5,158,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,3,0,7,2025
#10 - Dunajská,2025-07-11,131,3,134,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,4,0,7,2025
#10 - Dunajská,2025-07-12,122,2,124,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,7,2025
#10 - Dunajská,2025-07-13,156,7,163,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,6,1,7,2025
#10 - Dunajská,2025-07-14,291,43,334,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,0,0,7,2025
#10 - Dunajská,2025-07-16,382,312,694,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,2,0,7,2025
#10 - Dunajská,2025-07-17,291,252,543,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,3,0,7,2025
#10 - Dunajská,2025-07-18,215,171,386,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,4,0,7,2025
#10 - Dunajská,2025-07-19,378,295,673,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,7,2025
#10 - Dunajská,2025-07-20,348,307,655,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,6,1,7,2025
#10 - Dunajská,2025-07-21,330,304,634,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,0,0,7,2025
#10 - Dunajská,2025-07-22,440,348,788,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,1,0,7,2025
#10 - Dunajská,2025-07-23,475,433,908,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,2,0,7,2025
#10 - Dunajská,2025-07-24,352,321,673,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,3,0,7,2025
#10 - Dunajská,2025-07-25,359,303,662,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,4,0,7,2025
#10 - Dunajská,2025-07-26,132,128,260,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,7,2025
#10 - Dunajská,2025-07-27,197,215,412,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,6,1,7,2025
#10 - Dunajská,2025-07-28,361,367,728,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,0,0,7,2025
#10 - Dunajská,2025-07-29,432,396,828,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,1,0,7,2025
#10 - Dunajská,2025-07-30,470,502,972,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,2,0,7,2025
#10 - Dunajská,2025-08-01,323,291,614,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,4,0,8,2025
#10 - Dunajská,2025-08-02,333,334,667,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,8,2025
#10 - Dunajská,2025-08-03,287,298,585,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,6,1,8,2025
#10 - Dunajská,2025-08-04,357,366,723,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,0,0,8,2025
#10 - Dunajská,2025-08-05,525,498,1023,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,1,0,8,2025
#10 - Dunajská,2025-08-06,453,372,825,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,2,0,8,2025
#10 - Dunajská,2025-08-07,465,403,868,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,3,0,8,2025
#10 - Dunajská,2025-08-09,327,310,637,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,8,2025
#10 - Dunajská,2025-08-10,303,288,591,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,6,1,8,2025
#10 - Dunajská,2025-08-11,435,405,840,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,0,0,8,2025
#10 - Dunajská,2025-08-12,438,394,832,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,1,0,8,2025
#10 - Dunajská,2025-08-13,461,455,916,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,2,0,8,2025
#10 - Dunajská,2025-08-14,451,374,825,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,3,0,8,2025
#10 - Dunajská,2025-08-15,374,349,723,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,4,0,8,2025
#10 - Dunajská,2025-08-16,334,308,642,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,5,1,8,2025
#10 - Dunajská,2025-08-17,321,335,656,48.144847,17.116058,Centrum (Kamenné námestie),Mlynské nivy,6,1,8,2025
